dataset,accuracy_metric,fairness_metric,base_model,method,lambda_,seed_mean_accuracy,seed_mean_fairness,on_pareto_frontier
oulad,accuracy,equal_opportunity,KNN,gerryfair,10.0,0.4920009274287039,-0.0439599050329524,False
oulad,accuracy,equal_opportunity,KNN,lfr,0.0,0.4920009274287039,-0.0439599050329524,False
oulad,accuracy,equal_opportunity,KNN,lfr,0.05,0.3746000463714351,0.00294739166879989,False
oulad,accuracy,equal_opportunity,KNN,lfr,0.1,0.3837931833990261,0.0034405477169259105,False
oulad,accuracy,equal_opportunity,KNN,lfr,0.3,0.39420357060051003,0.000552133997901895,False
oulad,accuracy,equal_opportunity,KNN,lfr,1.0,0.36343612334801756,0.001443077494516305,False
oulad,accuracy,equal_opportunity,KNN,lfr,3.0,0.4207744029677718,-0.005934436597449135,False
oulad,accuracy,equal_opportunity,KNN,lfr,10.0,0.3705309529329932,-0.00214629543184407,False
oulad,accuracy,equal_opportunity,KNN,optim_preproc,0.0,0.4920009274287039,-0.0439599050329524,False
oulad,accuracy,equal_opportunity,KNN,optim_preproc,0.05,0.4920009274287039,-0.0439599050329524,False
oulad,accuracy,equal_opportunity,KNN,optim_preproc,0.1,0.4920009274287039,-0.0439599050329524,False
oulad,accuracy,equal_opportunity,KNN,optim_preproc,0.3,0.4920009274287039,-0.0439599050329524,False
oulad,accuracy,equal_opportunity,KNN,optim_preproc,1.0,0.4920009274287039,-0.0439599050329524,False
oulad,accuracy,equal_opportunity,KNN,optim_preproc,3.0,0.4920009274287039,-0.0439599050329524,False
oulad,accuracy,equal_opportunity,KNN,optim_preproc,10.0,0.4920009274287039,-0.0439599050329524,False
oulad,accuracy,equal_opportunity,KNN,reweighing,0.0,0.4920009274287039,-0.0439599050329524,False
oulad,accuracy,equal_opportunity,KNN,smote_nc,0.0,0.4920009274287039,-0.0439599050329524,False
oulad,accuracy,equal_opportunity,KNN,smote_nc,0.05,0.39686992812427546,-0.03343547812294513,False
oulad,accuracy,equal_opportunity,KNN,smote_nc,0.1,0.39686992812427546,-0.03343547812294513,False
oulad,accuracy,equal_opportunity,KNN,smote_nc,0.3,0.39686992812427546,-0.03343547812294513,False
oulad,accuracy,equal_opportunity,KNN,smote_nc,1.0,0.39686992812427546,-0.03343547812294513,False
oulad,accuracy,equal_opportunity,KNN,smote_nc,3.0,0.39686992812427546,-0.03343547812294513,False
oulad,accuracy,equal_opportunity,KNN,smote_nc,10.0,0.39686992812427546,-0.03343547812294513,False
oulad,accuracy,equal_opportunity,LR,adv_debias,0.0,0.5636216090888013,-0.01360784431829017,False
oulad,accuracy,equal_opportunity,LR,adv_debias,0.05,0.5631926733132391,-0.004296606383672875,False
oulad,accuracy,equal_opportunity,LR,adv_debias,0.1,0.5629492232784605,-0.0009193031065066349,False
oulad,accuracy,equal_opportunity,LR,adv_debias,0.3,0.5631694875956411,0.0029160204189191247,False
oulad,accuracy,equal_opportunity,LR,adv_debias,1.0,0.56204498029214,0.004706942332113595,False
oulad,accuracy,equal_opportunity,LR,adv_debias,3.0,0.5633897519128217,0.01012011424154356,False
oulad,accuracy,equal_opportunity,LR,adv_debias,10.0,0.5568166009738001,0.01888197884824847,False
oulad,accuracy,equal_opportunity,LR,calib_eqodds,0.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,calib_eqodds,0.05,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,calib_eqodds,0.1,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,calib_eqodds,0.3,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,calib_eqodds,1.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,calib_eqodds,3.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,calib_eqodds,10.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,di_remover,0.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,di_remover,0.05,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,di_remover,0.1,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,di_remover,0.3,0.5675863667980524,-0.026000491901198096,True
oulad,accuracy,equal_opportunity,LR,di_remover,1.0,0.3651750521678646,-0.9146451033243486,True
oulad,accuracy,equal_opportunity,LR,di_remover,3.0,0.3651750521678646,-0.9146451033243486,True
oulad,accuracy,equal_opportunity,LR,di_remover,10.0,0.3651750521678646,-0.9146451033243486,True
oulad,accuracy,equal_opportunity,LR,eqodds_postproc,0.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,eqodds_postproc,0.05,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,eqodds_postproc,0.1,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,eqodds_postproc,0.3,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,eqodds_postproc,1.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,eqodds_postproc,3.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,eqodds_postproc,10.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,gerryfair,0.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,gerryfair,0.05,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,gerryfair,0.1,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,gerryfair,0.3,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,gerryfair,1.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,gerryfair,3.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,gerryfair,10.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,lfr,0.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,optim_preproc,0.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,optim_preproc,0.05,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,optim_preproc,0.1,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,optim_preproc,0.3,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,optim_preproc,1.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,optim_preproc,3.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,optim_preproc,10.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,reject_option,0.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,reject_option,0.05,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,reject_option,0.1,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,reject_option,0.3,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,reject_option,1.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,reject_option,3.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,reject_option,10.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,reweighing,0.0,0.5668907952701137,-0.0251020193046123,False
oulad,accuracy,equal_opportunity,LR,reweighing,0.05,0.5634129376304197,0.006434870775547401,False
oulad,accuracy,equal_opportunity,LR,reweighing,0.1,0.5634129376304197,0.006434870775547401,False
oulad,accuracy,equal_opportunity,LR,reweighing,0.3,0.5634129376304197,0.006434870775547401,False
oulad,accuracy,equal_opportunity,LR,reweighing,1.0,0.5634129376304197,0.006434870775547401,False
oulad,accuracy,equal_opportunity,LR,reweighing,3.0,0.5634129376304197,0.006434870775547401,False
oulad,accuracy,equal_opportunity,LR,reweighing,10.0,0.5634129376304197,0.006434870775547401,False
oulad,accuracy,equal_opportunity,LR,smote_nc,0.0,0.5671226524460932,-0.030487835484146197,True
oulad,accuracy,equal_opportunity,LR,smote_nc,0.05,0.3494551356364479,-0.1141012513364152,False
oulad,accuracy,equal_opportunity,LR,smote_nc,0.1,0.3494551356364479,-0.1141012513364152,False
oulad,accuracy,equal_opportunity,LR,smote_nc,0.3,0.3494551356364479,-0.1141012513364152,False
oulad,accuracy,equal_opportunity,LR,smote_nc,1.0,0.3494551356364479,-0.1141012513364152,False
oulad,accuracy,equal_opportunity,LR,smote_nc,3.0,0.3494551356364479,-0.1141012513364152,False
oulad,accuracy,equal_opportunity,LR,smote_nc,10.0,0.3494551356364479,-0.1141012513364152,False
oulad,accuracy,equal_opportunity,MLP,adv_debias,0.0,0.5636216090888013,-0.01360784431829017,False
oulad,accuracy,equal_opportunity,MLP,adv_debias,0.05,0.5631926733132391,-0.004296606383672875,False
oulad,accuracy,equal_opportunity,MLP,adv_debias,0.1,0.5629492232784605,-0.0009193031065066349,False
oulad,accuracy,equal_opportunity,MLP,adv_debias,0.3,0.5631694875956411,0.0029160204189191247,False
oulad,accuracy,equal_opportunity,MLP,adv_debias,1.0,0.56204498029214,0.004706942332113595,False
oulad,accuracy,equal_opportunity,MLP,adv_debias,3.0,0.5633897519128217,0.01012011424154356,False
oulad,accuracy,equal_opportunity,MLP,adv_debias,10.0,0.5568166009738001,0.01888197884824847,False
oulad,accuracy,equal_opportunity,MLP,calib_eqodds,0.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,calib_eqodds,0.05,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,calib_eqodds,0.1,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,calib_eqodds,0.3,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,calib_eqodds,1.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,calib_eqodds,3.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,calib_eqodds,10.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,di_remover,0.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,di_remover,0.05,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,di_remover,0.1,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,di_remover,0.3,0.5646301878043125,-0.014362511105422426,False
oulad,accuracy,equal_opportunity,MLP,di_remover,1.0,0.46041038720148386,-0.41817850994092165,True
oulad,accuracy,equal_opportunity,MLP,di_remover,3.0,0.46041038720148386,-0.41817850994092165,True
oulad,accuracy,equal_opportunity,MLP,di_remover,10.0,0.46041038720148386,-0.41817850994092165,True
oulad,accuracy,equal_opportunity,MLP,eqodds_postproc,0.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,eqodds_postproc,0.05,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,eqodds_postproc,0.1,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,eqodds_postproc,0.3,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,eqodds_postproc,1.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,eqodds_postproc,3.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,eqodds_postproc,10.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,gerryfair,0.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,gerryfair,0.05,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,gerryfair,0.1,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,gerryfair,0.3,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,gerryfair,1.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,gerryfair,3.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,gerryfair,10.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,lfr,0.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,lfr,0.05,0.43859262694180384,0.09486691060950575,False
oulad,accuracy,equal_opportunity,MLP,lfr,0.1,0.4282981683283097,0.08105427477199376,False
oulad,accuracy,equal_opportunity,MLP,lfr,0.3,0.43236726176675166,0.05708287531308508,False
oulad,accuracy,equal_opportunity,MLP,lfr,1.0,0.4855784836540691,-0.01491163346333579,False
oulad,accuracy,equal_opportunity,MLP,lfr,3.0,0.5041850220264317,-0.03936364047041814,False
oulad,accuracy,equal_opportunity,MLP,lfr,10.0,0.466658938094134,-0.014424249725187846,False
oulad,accuracy,equal_opportunity,MLP,optim_preproc,0.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,optim_preproc,0.05,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,optim_preproc,0.1,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,optim_preproc,0.3,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,optim_preproc,1.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,optim_preproc,3.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,optim_preproc,10.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,reject_option,0.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,reject_option,0.05,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,reject_option,0.1,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,reject_option,0.3,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,reject_option,1.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,reject_option,3.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,reject_option,10.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,reweighing,0.0,0.5649431949918851,-0.017658751072896713,False
oulad,accuracy,equal_opportunity,MLP,reweighing,0.05,0.5642939948991421,0.012195134193658455,False
oulad,accuracy,equal_opportunity,MLP,reweighing,0.1,0.5642939948991421,0.012195134193658455,False
oulad,accuracy,equal_opportunity,MLP,reweighing,0.3,0.5642939948991421,0.012195134193658455,False
oulad,accuracy,equal_opportunity,MLP,reweighing,1.0,0.5642939948991421,0.012195134193658455,False
oulad,accuracy,equal_opportunity,MLP,reweighing,3.0,0.5642939948991421,0.012195134193658455,False
oulad,accuracy,equal_opportunity,MLP,reweighing,10.0,0.5642939948991421,0.012195134193658455,False
oulad,accuracy,equal_opportunity,MLP,smote_nc,0.0,0.5628564804080687,-0.013141040120064004,False
oulad,accuracy,equal_opportunity,MLP,smote_nc,0.05,0.44569904938557847,-0.08450762195887099,False
oulad,accuracy,equal_opportunity,MLP,smote_nc,0.1,0.44569904938557847,-0.08450762195887099,False
oulad,accuracy,equal_opportunity,MLP,smote_nc,0.3,0.44569904938557847,-0.08450762195887099,False
oulad,accuracy,equal_opportunity,MLP,smote_nc,1.0,0.44569904938557847,-0.08450762195887099,False
oulad,accuracy,equal_opportunity,MLP,smote_nc,3.0,0.44569904938557847,-0.08450762195887099,False
oulad,accuracy,equal_opportunity,MLP,smote_nc,10.0,0.44569904938557847,-0.08450762195887099,False
oulad,accuracy,equal_opportunity,RF,adv_debias,0.0,0.5636216090888013,-0.01360784431829017,False
oulad,accuracy,equal_opportunity,RF,adv_debias,0.05,0.5631926733132391,-0.004296606383672875,False
oulad,accuracy,equal_opportunity,RF,adv_debias,0.1,0.5629492232784605,-0.0009193031065066349,False
oulad,accuracy,equal_opportunity,RF,adv_debias,0.3,0.5631694875956411,0.0029160204189191247,False
oulad,accuracy,equal_opportunity,RF,adv_debias,1.0,0.56204498029214,0.004706942332113595,False
oulad,accuracy,equal_opportunity,RF,adv_debias,3.0,0.5633897519128217,0.01012011424154356,False
oulad,accuracy,equal_opportunity,RF,adv_debias,10.0,0.5568166009738001,0.01888197884824847,False
oulad,accuracy,equal_opportunity,RF,calib_eqodds,0.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,calib_eqodds,0.05,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,calib_eqodds,0.1,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,calib_eqodds,0.3,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,calib_eqodds,1.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,calib_eqodds,3.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,calib_eqodds,10.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,di_remover,0.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,di_remover,0.05,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,di_remover,0.1,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,di_remover,0.3,0.4974031996290285,-0.05886476230631388,True
oulad,accuracy,equal_opportunity,RF,di_remover,1.0,0.49872478553211225,-0.02989077785641498,False
oulad,accuracy,equal_opportunity,RF,di_remover,3.0,0.49872478553211225,-0.02989077785641498,False
oulad,accuracy,equal_opportunity,RF,di_remover,10.0,0.49872478553211225,-0.02989077785641498,False
oulad,accuracy,equal_opportunity,RF,eqodds_postproc,0.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,eqodds_postproc,0.05,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,eqodds_postproc,0.1,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,eqodds_postproc,0.3,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,eqodds_postproc,1.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,eqodds_postproc,3.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,eqodds_postproc,10.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,gerryfair,0.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,gerryfair,0.05,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,gerryfair,0.1,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,gerryfair,0.3,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,gerryfair,1.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,gerryfair,3.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,gerryfair,10.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,lfr,0.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,lfr,0.05,0.3183051240435891,-0.009143088035256269,False
oulad,accuracy,equal_opportunity,RF,lfr,0.1,0.3105842800834685,-0.01407615433651061,False
oulad,accuracy,equal_opportunity,RF,lfr,0.3,0.3236958033851147,-0.013181195319911446,False
oulad,accuracy,equal_opportunity,RF,lfr,1.0,0.32975886853698116,-0.023316869701395897,False
oulad,accuracy,equal_opportunity,RF,lfr,3.0,0.2847206121029445,-0.014282200705727627,False
oulad,accuracy,equal_opportunity,RF,lfr,10.0,0.2599930442847206,-0.011556917486083715,False
oulad,accuracy,equal_opportunity,RF,optim_preproc,0.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,optim_preproc,0.05,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,optim_preproc,0.1,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,optim_preproc,0.3,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,optim_preproc,1.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,optim_preproc,3.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,optim_preproc,10.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,reject_option,0.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,reject_option,0.05,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,reject_option,0.1,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,reject_option,0.3,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,reject_option,1.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,reject_option,3.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,reject_option,10.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,reweighing,0.0,0.4972524924646418,-0.05793491845984726,False
oulad,accuracy,equal_opportunity,RF,reweighing,0.05,0.4964525852075122,-0.05041485340842351,False
oulad,accuracy,equal_opportunity,RF,reweighing,0.1,0.4964525852075122,-0.05041485340842351,False
oulad,accuracy,equal_opportunity,RF,reweighing,0.3,0.4964525852075122,-0.05041485340842351,False
oulad,accuracy,equal_opportunity,RF,reweighing,1.0,0.4964525852075122,-0.05041485340842351,False
oulad,accuracy,equal_opportunity,RF,reweighing,3.0,0.4964525852075122,-0.05041485340842351,False
oulad,accuracy,equal_opportunity,RF,reweighing,10.0,0.4964525852075122,-0.05041485340842351,False
oulad,accuracy,equal_opportunity,RF,smote_nc,0.0,0.4941803848829121,-0.04952742349179575,False
oulad,accuracy,equal_opportunity,RF,smote_nc,0.05,0.4841989334569905,-0.04437425650137776,False
oulad,accuracy,equal_opportunity,RF,smote_nc,0.1,0.4841989334569905,-0.04437425650137776,False
oulad,accuracy,equal_opportunity,RF,smote_nc,0.3,0.4841989334569905,-0.04437425650137776,False
oulad,accuracy,equal_opportunity,RF,smote_nc,1.0,0.4841989334569905,-0.04437425650137776,False
oulad,accuracy,equal_opportunity,RF,smote_nc,3.0,0.4841989334569905,-0.04437425650137776,False
oulad,accuracy,equal_opportunity,RF,smote_nc,10.0,0.4841989334569905,-0.04437425650137776,False
oulad,accuracy,equal_opportunity,XGB,adv_debias,0.0,0.5636216090888013,-0.01360784431829017,False
oulad,accuracy,equal_opportunity,XGB,adv_debias,0.05,0.5631926733132391,-0.004296606383672875,False
oulad,accuracy,equal_opportunity,XGB,adv_debias,0.1,0.5629492232784605,-0.0009193031065066349,False
oulad,accuracy,equal_opportunity,XGB,adv_debias,0.3,0.5631694875956411,0.0029160204189191247,False
oulad,accuracy,equal_opportunity,XGB,adv_debias,1.0,0.56204498029214,0.004706942332113595,False
oulad,accuracy,equal_opportunity,XGB,adv_debias,3.0,0.5633897519128217,0.01012011424154356,False
oulad,accuracy,equal_opportunity,XGB,adv_debias,10.0,0.5568166009738001,0.01888197884824847,False
oulad,accuracy,equal_opportunity,XGB,calib_eqodds,0.0,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,calib_eqodds,0.05,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,calib_eqodds,0.1,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,calib_eqodds,0.3,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,calib_eqodds,1.0,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,calib_eqodds,3.0,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,calib_eqodds,10.0,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,di_remover,0.0,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,di_remover,0.05,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,di_remover,0.1,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,di_remover,0.3,0.5559935079990725,-0.057075597183112704,True
oulad,accuracy,equal_opportunity,XGB,di_remover,1.0,0.5492696498956643,0.0179895295316397,False
oulad,accuracy,equal_opportunity,XGB,di_remover,3.0,0.5492696498956643,0.0179895295316397,False
oulad,accuracy,equal_opportunity,XGB,di_remover,10.0,0.5492696498956643,0.0179895295316397,False
oulad,accuracy,equal_opportunity,XGB,eqodds_postproc,0.0,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,eqodds_postproc,0.05,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,eqodds_postproc,0.1,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,eqodds_postproc,0.3,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,eqodds_postproc,1.0,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,eqodds_postproc,3.0,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,eqodds_postproc,10.0,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,gerryfair,0.0,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,gerryfair,0.05,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,gerryfair,0.1,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,gerryfair,0.3,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,gerryfair,1.0,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,gerryfair,3.0,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,gerryfair,10.0,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,lfr,0.0,0.5652677950382564,-0.0399142686483258,True
oulad,accuracy,equal_opportunity,XGB,lfr,0.05,0.5510401956031448,0.003138037606257281,False
oulad,accuracy,equal_opportunity,XGB,lfr,0.1,0.5492274940454861,-0.0343833461784342,False
oulad,accuracy,equal_opportunity,XGB,lfr,0.3,0.5495015070716439,-0.018030800153705187,False
oulad,accuracy,equal_opportunity,XGB,lfr,1.0,0.5473651088072604,-0.002686813104075821,False
oulad,accuracy,equal_opportunity,XGB,lfr,3.0,0.5477046139578019,-0.008961824953445068,False
oulad,accuracy,equal_opportunity,XGB,lfr,10.0,0.5460494113403921,9.146462187463301e-05,False
oulad,accuracy,equal_opportunity,XGB,optim_preproc,0.0,0.5652677950382564,-0.0399142686483258,True
