dataset,target,model,metric,value,seed,mean,std,ci_lo,ci_hi,noise_std,target_form,n_classes,sample_n,random_state,notes
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9724739333755577,9,,,,,0.3,binary,2,294,9,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9718235364815186,10,,,,,0.3,binary,2,294,10,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9726261212762151,11,,,,,0.3,binary,2,294,11,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9716844338767014,12,,,,,0.3,binary,2,294,12,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9722508997618011,13,,,,,0.3,binary,2,294,13,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9722855317761353,14,,,,,0.3,binary,2,294,14,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9712902401063117,15,,,,,0.3,binary,2,294,15,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9707537276982167,16,,,,,0.3,binary,2,294,16,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.97320262082122,17,,,,,0.3,binary,2,294,17,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9718941320405311,18,,,,,0.3,binary,2,294,18,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9739318423565736,19,,,,,0.3,binary,2,294,19,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9364841217469995,-1,0.9364841217469995,0.001474557172023254,0.9358237983460357,0.9371172186519591,1.0,binary,2,294,-1,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9358732552644955,0,,,,,1.0,binary,2,294,0,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9349289244577429,1,,,,,1.0,binary,2,294,1,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9375110889256062,2,,,,,1.0,binary,2,294,2,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.933702981724727,3,,,,,1.0,binary,2,294,3,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9373116813385535,4,,,,,1.0,binary,2,294,4,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9370100751420884,5,,,,,1.0,binary,2,294,5,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9380615041429902,6,,,,,1.0,binary,2,294,6,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9361877246603161,7,,,,,1.0,binary,2,294,7,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9371336815715882,8,,,,,1.0,binary,2,294,8,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9372249001283126,9,,,,,1.0,binary,2,294,9,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9335898030430807,10,,,,,1.0,binary,2,294,10,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9372729603196485,11,,,,,1.0,binary,2,294,11,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9359508837065154,12,,,,,1.0,binary,2,294,12,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9346758978528014,13,,,,,1.0,binary,2,294,13,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9377735130978466,14,,,,,1.0,binary,2,294,14,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9359902753036561,15,,,,,1.0,binary,2,294,15,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9357256631973732,16,,,,,1.0,binary,2,294,16,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9358901978338325,17,,,,,1.0,binary,2,294,17,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9389980016180515,18,,,,,1.0,binary,2,294,18,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9388694216107595,19,,,,,1.0,binary,2,294,19,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9091054573935334,-1,0.9091054573935334,0.0017779377552755962,0.9083176145992621,0.9098692939437042,3.0,binary,2,294,-1,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9097442488499857,0,,,,,3.0,binary,2,294,0,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9077738380702096,1,,,,,3.0,binary,2,294,1,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9095542428292145,2,,,,,3.0,binary,2,294,2,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9081810093789034,3,,,,,3.0,binary,2,294,3,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9119923688536513,4,,,,,3.0,binary,2,294,4,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.910595998970663,5,,,,,3.0,binary,2,294,5,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9099040304072546,6,,,,,3.0,binary,2,294,6,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.911307007839101,7,,,,,3.0,binary,2,294,7,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9086119478888806,8,,,,,3.0,binary,2,294,8,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9092286914355917,9,,,,,3.0,binary,2,294,9,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9072569247885738,10,,,,,3.0,binary,2,294,10,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.909416893198151,11,,,,,3.0,binary,2,294,11,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9091948757492404,12,,,,,3.0,binary,2,294,12,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9065887493264657,13,,,,,3.0,binary,2,294,13,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9111337100374652,14,,,,,3.0,binary,2,294,14,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9058966620601019,15,,,,,3.0,binary,2,294,15,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9082123180322426,16,,,,,3.0,binary,2,294,16,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9056722388686826,17,,,,,3.0,binary,2,294,17,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9112655968982429,18,,,,,3.0,binary,2,294,18,
ibm_hr_attrition,Attrition,KNeighborsClassifier,process_consistency,0.9105777943880466,19,,,,,3.0,binary,2,294,19,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.3361616161616161,-1,0.3361616161616161,0.06081579869810675,0.3086868686868687,0.362020202020202,-1.0,binary,2,30,-1,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.2909090909090909,0,,,,,-1.0,binary,2,30,0,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.2909090909090908,1,,,,,-1.0,binary,2,30,1,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.2909090909090909,2,,,,,-1.0,binary,2,30,2,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.42020202020202,3,,,,,-1.0,binary,2,30,3,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.19393939393939397,4,,,,,-1.0,binary,2,30,4,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.42020202020202013,5,,,,,-1.0,binary,2,30,5,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.2909090909090909,6,,,,,-1.0,binary,2,30,6,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.38787878787878793,7,,,,,-1.0,binary,2,30,7,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.3878787878787878,8,,,,,-1.0,binary,2,30,8,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.38787878787878793,9,,,,,-1.0,binary,2,30,9,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.2909090909090909,10,,,,,-1.0,binary,2,30,10,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.2909090909090909,11,,,,,-1.0,binary,2,30,11,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.38787878787878793,12,,,,,-1.0,binary,2,30,12,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.2909090909090909,13,,,,,-1.0,binary,2,30,13,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.3232323232323232,14,,,,,-1.0,binary,2,30,14,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.2585858585858586,15,,,,,-1.0,binary,2,30,15,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.3555555555555555,16,,,,,-1.0,binary,2,30,16,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.38787878787878793,17,,,,,-1.0,binary,2,30,17,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.38787878787878793,18,,,,,-1.0,binary,2,30,18,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_sparsity,0.3878787878787878,19,,,,,-1.0,binary,2,30,19,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.34666666666666673,-1,0.34666666666666673,0.06271629240742262,0.3183333333333333,0.3733333333333334,-1.0,binary,2,30,-1,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.3,0,,,,,-1.0,binary,2,30,0,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.3,1,,,,,-1.0,binary,2,30,1,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.3,2,,,,,-1.0,binary,2,30,2,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.43333333333333335,3,,,,,-1.0,binary,2,30,3,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.2,4,,,,,-1.0,binary,2,30,4,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.43333333333333335,5,,,,,-1.0,binary,2,30,5,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.3,6,,,,,-1.0,binary,2,30,6,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.4,7,,,,,-1.0,binary,2,30,7,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.4,8,,,,,-1.0,binary,2,30,8,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.4,9,,,,,-1.0,binary,2,30,9,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.3,10,,,,,-1.0,binary,2,30,10,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.3,11,,,,,-1.0,binary,2,30,11,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.4,12,,,,,-1.0,binary,2,30,12,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.3,13,,,,,-1.0,binary,2,30,13,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.3333333333333333,14,,,,,-1.0,binary,2,30,14,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.26666666666666666,15,,,,,-1.0,binary,2,30,15,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.36666666666666664,16,,,,,-1.0,binary,2,30,16,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.4,17,,,,,-1.0,binary,2,30,17,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.4,18,,,,,-1.0,binary,2,30,18,
ibm_hr_attrition,Attrition,KNeighborsClassifier,transparency_validity,0.4,19,,,,,-1.0,binary,2,30,19,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.0856421251860886,-1,1.0856421251860886,0.017115562831218553,1.0782149216826096,1.0930332818869966,-1.0,binary,2,294,-1,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.0705038679273657,0,,,,,-1.0,binary,2,294,0,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.0839901604930056,1,,,,,-1.0,binary,2,294,1,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.0971656868064465,2,,,,,-1.0,binary,2,294,2,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.0848510449123963,3,,,,,-1.0,binary,2,294,3,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.0610436362647833,4,,,,,-1.0,binary,2,294,4,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.103780916761792,5,,,,,-1.0,binary,2,294,5,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.0694503192026308,6,,,,,-1.0,binary,2,294,6,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.0751451457642192,7,,,,,-1.0,binary,2,294,7,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.088304662158526,8,,,,,-1.0,binary,2,294,8,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.097655026059318,9,,,,,-1.0,binary,2,294,9,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.0664462299694133,10,,,,,-1.0,binary,2,294,10,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.107861088440309,11,,,,,-1.0,binary,2,294,11,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.0722337656545624,12,,,,,-1.0,binary,2,294,12,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.0714184237223614,13,,,,,-1.0,binary,2,294,13,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.1052402425795234,14,,,,,-1.0,binary,2,294,14,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.1137661688598939,15,,,,,-1.0,binary,2,294,15,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.1110409567590054,16,,,,,-1.0,binary,2,294,16,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.0878173463640974,17,,,,,-1.0,binary,2,294,17,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.0902338243054377,18,,,,,-1.0,binary,2,294,18,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_enrichment,1.0548939907166857,19,,,,,-1.0,binary,2,294,19,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.49347369326640383,-1,0.49347369326640383,0.0077798012869175325,0.49009769167391337,0.4968333099486349,-1.0,binary,2,294,-1,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.4865926672397117,0,,,,,-1.0,binary,2,294,0,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.49272280022409337,1,,,,,-1.0,binary,2,294,1,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.4987116758211121,2,,,,,-1.0,binary,2,294,2,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.4931141113238165,3,,,,,-1.0,binary,2,294,3,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.48229256193853787,4,,,,,-1.0,binary,2,294,4,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.5017185985280873,5,,,,,-1.0,binary,2,294,5,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.48611378145574125,6,,,,,-1.0,binary,2,294,6,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.488702338983736,7,,,,,-1.0,binary,2,294,7,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.49468393734478455,8,,,,,-1.0,binary,2,294,8,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.49893410275423544,9,,,,,-1.0,binary,2,294,9,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.48474828634973327,10,,,,,-1.0,binary,2,294,10,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.5035732220183223,11,,,,,-1.0,binary,2,294,11,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.4873789843884374,12,,,,,-1.0,binary,2,294,12,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.4870083744192552,13,,,,,-1.0,binary,2,294,13,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.5023819284452379,14,,,,,-1.0,binary,2,294,14,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.5062573494817699,15,,,,,-1.0,binary,2,294,15,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.5050186167086388,16,,,,,-1.0,binary,2,294,16,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.4944624301654988,17,,,,,-1.0,binary,2,294,17,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.49556082922974437,18,,,,,-1.0,binary,2,294,18,
ibm_hr_attrition,Attrition,KNeighborsClassifier,voice_representation,0.47949726850758434,19,,,,,-1.0,binary,2,294,19,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.12929292929292927,-1,0.12929292929292927,0.06464646464646463,0.10181818181818181,0.15838383838383838,-1.0,binary,2,30,-1,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.12929292929292913,0,,,,,-1.0,binary,2,30,0,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.2909090909090909,1,,,,,-1.0,binary,2,30,1,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.09696969696969693,2,,,,,-1.0,binary,2,30,2,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.12929292929292913,3,,,,,-1.0,binary,2,30,3,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.03232323232323231,4,,,,,-1.0,binary,2,30,4,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.09696969696969704,5,,,,,-1.0,binary,2,30,5,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.12929292929292913,6,,,,,-1.0,binary,2,30,6,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.16161616161616166,7,,,,,-1.0,binary,2,30,7,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.16161616161616155,8,,,,,-1.0,binary,2,30,8,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.16161616161616166,9,,,,,-1.0,binary,2,30,9,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.06464646464646462,10,,,,,-1.0,binary,2,30,10,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.16161616161616166,11,,,,,-1.0,binary,2,30,11,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.12929292929292935,12,,,,,-1.0,binary,2,30,12,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.09696969696969693,13,,,,,-1.0,binary,2,30,13,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.22626262626262617,14,,,,,-1.0,binary,2,30,14,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.03232323232323231,15,,,,,-1.0,binary,2,30,15,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.06464646464646462,16,,,,,-1.0,binary,2,30,16,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.06464646464646462,17,,,,,-1.0,binary,2,30,17,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.12929292929292935,18,,,,,-1.0,binary,2,30,18,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_sparsity,0.22626262626262628,19,,,,,-1.0,binary,2,30,19,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.13333333333333336,-1,0.13333333333333336,0.06666666666666667,0.10500000000000002,0.16333333333333333,-1.0,binary,2,30,-1,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.13333333333333333,0,,,,,-1.0,binary,2,30,0,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.3,1,,,,,-1.0,binary,2,30,1,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.1,2,,,,,-1.0,binary,2,30,2,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.13333333333333333,3,,,,,-1.0,binary,2,30,3,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.03333333333333333,4,,,,,-1.0,binary,2,30,4,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.1,5,,,,,-1.0,binary,2,30,5,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.13333333333333333,6,,,,,-1.0,binary,2,30,6,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.16666666666666666,7,,,,,-1.0,binary,2,30,7,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.16666666666666666,8,,,,,-1.0,binary,2,30,8,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.16666666666666666,9,,,,,-1.0,binary,2,30,9,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.06666666666666667,10,,,,,-1.0,binary,2,30,10,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.16666666666666666,11,,,,,-1.0,binary,2,30,11,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.13333333333333333,12,,,,,-1.0,binary,2,30,12,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.1,13,,,,,-1.0,binary,2,30,13,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.23333333333333334,14,,,,,-1.0,binary,2,30,14,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.03333333333333333,15,,,,,-1.0,binary,2,30,15,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.06666666666666667,16,,,,,-1.0,binary,2,30,16,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.06666666666666667,17,,,,,-1.0,binary,2,30,17,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.13333333333333333,18,,,,,-1.0,binary,2,30,18,
ibm_hr_attrition,Attrition,LogisticRegression,actionable_validity,0.23333333333333334,19,,,,,-1.0,binary,2,30,19,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.49616161616161614,-1,0.49616161616161614,0.08868295704771847,0.4557575757575757,0.5333333333333333,-1.0,binary,2,30,-1,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.48484848484848475,0,,,,,-1.0,binary,2,30,0,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.5494949494949495,1,,,,,-1.0,binary,2,30,1,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.48484848484848486,2,,,,,-1.0,binary,2,30,2,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.5818181818181818,3,,,,,-1.0,binary,2,30,3,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.3878787878787878,4,,,,,-1.0,binary,2,30,4,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.48484848484848486,5,,,,,-1.0,binary,2,30,5,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.5494949494949495,6,,,,,-1.0,binary,2,30,6,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.45252525252525244,7,,,,,-1.0,binary,2,30,7,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.45252525252525244,8,,,,,-1.0,binary,2,30,8,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.6141414141414142,9,,,,,-1.0,binary,2,30,9,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.42020202020202013,10,,,,,-1.0,binary,2,30,10,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.48484848484848475,11,,,,,-1.0,binary,2,30,11,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.6141414141414141,12,,,,,-1.0,binary,2,30,12,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.2585858585858586,13,,,,,-1.0,binary,2,30,13,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.48484848484848475,14,,,,,-1.0,binary,2,30,14,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.42020202020202013,15,,,,,-1.0,binary,2,30,15,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.45252525252525244,16,,,,,-1.0,binary,2,30,16,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.6464646464646464,17,,,,,-1.0,binary,2,30,17,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.5818181818181818,18,,,,,-1.0,binary,2,30,18,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_sparsity,0.5171717171717172,19,,,,,-1.0,binary,2,30,19,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_validity,0.5116666666666665,-1,0.5116666666666665,0.09145429945545963,0.47000000000000003,0.5499999999999999,-1.0,binary,2,30,-1,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_validity,0.5,0,,,,,-1.0,binary,2,30,0,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_validity,0.5666666666666667,1,,,,,-1.0,binary,2,30,1,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_validity,0.5,2,,,,,-1.0,binary,2,30,2,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_validity,0.6,3,,,,,-1.0,binary,2,30,3,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_validity,0.4,4,,,,,-1.0,binary,2,30,4,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_validity,0.5,5,,,,,-1.0,binary,2,30,5,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_validity,0.5666666666666667,6,,,,,-1.0,binary,2,30,6,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_validity,0.4666666666666667,7,,,,,-1.0,binary,2,30,7,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_validity,0.4666666666666667,8,,,,,-1.0,binary,2,30,8,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_validity,0.6333333333333333,9,,,,,-1.0,binary,2,30,9,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_validity,0.43333333333333335,10,,,,,-1.0,binary,2,30,10,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_validity,0.5,11,,,,,-1.0,binary,2,30,11,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_validity,0.6333333333333333,12,,,,,-1.0,binary,2,30,12,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_validity,0.26666666666666666,13,,,,,-1.0,binary,2,30,13,
ibm_hr_attrition,Attrition,LogisticRegression,model_flippability_validity,0.5,14,,,,,-1.0,binary,2,30,14,
